"Prov","mun","stlmtsz8","stlmtsz5","H_SETTLEMENT","H_URBRURAL","E_RESPINT","F_INTPRIVACY","E1_LITERACY","gov_trst","dem_equ","dem_imp","dem_mil_reg","eth_death","eth_poldeath_sex","eth_sex_rel","Q106","Q107","Q108","Q109","Q110","Q112","Q120","Q143","Q158","Q159","Q160","Q161","Q162","Q177","Q178","Q179","Q180","Q181","Q182","Q183","Q184","Q185","Q186","Q187","Q188","Q189","Q190","Q191","Q192","Q193","Q194","Q195","Q234","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q250","Q251","Q252","Q286","Q287","Q288","Q288R","Q291G2","Q291G3","Q291G4","Q291G5","Q291G6","Q291P1","Q291P2","Q291P3","Q291P4","Q291P5","Q291P6","Q292A","Q292B","Q292C","Q292D","Q292E","Q292F","Q292G","Q292H","Q292I","Q292J","Q292K","Q292L","Q292M","Q292N","Q292O","Q293","Q35","Q36","Q39","Q40","Q41","Q47","Q48","Q49","Q50","Q143p","Q234p","Q287p","Q47p","ML1","ML3","ML2","ML4","ML5","ML6"
608104,608023,5,3,2,1,2,1,1,1.19639369158496,-1.08330247594077,-1.08623553010857,-0.969243508295374,-0.6132739167459,-0.259578212742473,-0.74065433746675,5,7,5,5,4,6,7,1,6,7,6,8,8,6,6,8,7,2,5,3,1,1,1,2,2,2,2,4,5,3,3,3,1,5,3,4,4,4,4,5,5,5,5,5,5,5,2,2,6,2,3,2,2,2,2,5,3,3,2,3,5,4,4,4,2,4,4,2,4,4,4,2,4,4,4,2,6,4,3,2,2,3,1,7,10,8,4,4,4,4,-0.63994597396426,-1.30433978809513,1.38927475497092,0.169668042908909,1.53315981801752,1.20350489356799
608104,608023,5,3,2,1,1,2,1,-0.458467982629299,-0.792494716331544,-0.297489601627104,-0.393019724210782,-0.923723061507678,-1.0826293487334,-0.815178116043037,5,6,6,4,4,7,6,2,2,7,5,5,3,2,1,1,1,3,1,1,1,4,5,1,1,1,5,1,1,1,1,5,1,5,3,5,7,7,5,5,5,3,5,5,7,5,2,3,3,1,3,4,2,4,2,2,3,3,2,4,2,3,3,3,4,3,4,4,3,3,3,2,2,2,4,3,5,3,4,3,2,2,3,5,5,4,3,4,3,2,-1.02606119249435,-0.946535610109987,-0.493001003687608,0.5142079042655,-0.735068197672519,-1.09077565245636
608104,608023,5,3,2,1,1,1,1,-0.458467982629299,-0.371010045642022,0.34154117543196,-0.0550694844575072,0.253617099457122,0.464854515914544,0.877471669594118,5,7,5,5,3,8,6,2,8,4,5,7,5,4,4,5,3,4,8,5,4,5,5,6,3,4,6,3,4,5,6,5,2,4,6,7,5,8,5,5,6,7,5,8,8,5,2,3,5,2,4,4,2,2,2,2,2,2,2,4,2,4,4,2,4,2,4,4,2,3,2,3,4,4,4,4,5,4,4,4,2,4,3,5,10,10,3,3,3,2,0.425493449750493,-0.154515197450552,-0.53881296856591,0.674813086234794,0.774682887674059,-0.149912635552042
608104,608023,5,3,2,1,1,1,1,-0.314659175231326,-0.163557353410448,-0.958257099594321,0.692418985178903,0.861028389380202,-0.0662058477418473,0.551228596663959,6,6,6,6,7,8,7,2,8,7,7,7,6,5,1,3,5,4,5,5,5,5,5,7,7,4,4,4,4,4,4,4,1,4,5,5,9,8,8,8,7,7,5,4,5,6,1,1,7,2,4,2,2,4,2,3,3,2,2,2,2,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,10,3,3,2,2,2,2,7,7,6,3,4,5,3,0.623770100811789,0.0203878334495034,-0.31021792023279,0.243239209259174,0.98683754165098,-0.0497496599336706
608104,608023,5,3,2,1,2,1,1,-0.541443896246194,-0.383247761473783,-2.30620120283324,-1.60693517526761,-0.930812540601321,-1.34145822350443,-0.911618780877903,1,10,10,4,1,1,10,2,10,10,10,2,9,9,1,1,10,10,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,10,10,2,10,10,1,10,1,10,10,1,1,10,2,5,9,3,4,2,1,5,2,3,3,2,2,4,2,1,5,4,4,4,4,5,1,2,1,4,2,2,1,5,10,4,5,5,2,1,3,10,10,10,3,2,1,2,-1.18542014533358,0.215276698664195,-0.728481831048451,1.14657145086994,-1.94747753894811,1.44801618236291
608104,608023,5,3,2,1,1,2,1,-0.458467982629299,-0.8490523210205,0.74493519564371,-0.425441377692083,0.0244549205662998,-0.955504822122248,0.810359601287382,8,10,10,10,1,8,10,2,10,10,1,1,1,8,1,1,1,7,10,6,3,1,8,5,5,3,3,1,1,3,1,3,1,10,1,5,5,5,5,5,5,5,5,6,10,6,2,2,6,2,4,4,2,2,2,2,2,4,2,2,2,3,3,2,3,3,4,2,4,3,3,2,3,3,3,2,8,4,2,4,4,2,2,10,10,10,3,4,4,3,-0.129978126392841,-0.937650967316089,-0.32120882950679,-0.150493913889902,-0.0959049958298673,-0.872312965811129
608104,608023,5,3,2,1,1,2,1,-0.458467982629299,0.279630118237882,0.418487638595482,-0.262575800950054,1.9475698430218,1.3242751862222,1.39537428610874,7,8,2,2,2,6,6,1,8,8,8,7,3,5,5,5,7,6,6,6,8,8,8,8,8,8,8,8,7,7,7,6,1,3,6,5,3,7,4,7,8,7,7,8,8,8,2,2,5,2,4,2,2,2,2,2,4,2,2,4,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,10,4,4,4,2,2,3,8,9,7,4,4,4,2,1.8291743260109,-0.122545456973763,-0.617302454202362,0.926444235779504,-0.857457189733807,0.584643109734558
608104,608023,5,3,2,1,1,2,1,1.38228007657347,-0.659125227197629,-0.121288598192305,-0.443937250850517,-0.0960069439536292,-0.0465880684421506,-0.614487116913651,5,5,6,5,6,5,3,2,8,10,6,9,5,5,3,3,3,3,3,3,2,3,3,3,3,4,3,4,4,4,4,3,1,5,5,5,5,5,5,5,6,4,5,8,7,8,3,2,6,2,4,2,3,3,3,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,10,4,4,2,2,2,2,6,5,5,3,4,4,3,-0.221171879924529,-0.937189865362596,1.39949806398041,0.595648689623823,0.324487506011851,-0.384764415843413
608104,608023,5,3,2,1,1,2,1,-0.312839988462487,0.417906868951047,0.243129301638917,-0.706454222231015,-0.859747608181802,0.928674903417855,-0.56989562069466,8,10,10,10,6,10,7,1,8,6,5,7,6,7,8,5,5,9,4,3,1,1,1,1,1,1,7,5,6,3,8,7,1,7,7,5,7,10,3,5,6,7,10,8,7,7,4,3,3,1,2,4,2,2,2,4,2,4,3,4,1,3,4,3,2,2,4,2,4,2,4,3,2,4,4,3,3,4,4,4,2,2,3,7,8,5,4,4,3,2,-0.475250520285087,0.274912525810784,-0.362704687515799,-0.356222910237658,0.537437614437338,1.16058789366371
608104,608023,5,3,2,1,1,2,1,0.300834445182275,-0.00684489516336458,0.307383298335959,-1.30012041590627,-0.607858246812609,-0.92853724701227,-0.916755938488424,8,8,10,5,1,5,6,1,5,5,5,5,8,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,3,3,8,3,3,3,8,8,10,8,8,8,4,4,3,1,3,3,3,3,3,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,9,2,4,1,1,1,1,3,10,8,4,4,2,4,-0.848221580283991,-0.30866398216732,0.281304329437275,1.25625552543533,-0.752989524763135,-0.84359904814811
608104,608023,5,3,2,1,1,2,1,-0.866279733302744,-0.63227476319444,-0.213458906604505,-0.317412511978278,0.423344295158028,0.354772401099874,0.17655692132627,7,7,7,6,6,7,6,2,7,7,6,6,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,5,5,5,5,2,5,6,6,8,4,6,5,5,6,7,6,7,7,3,3,4,2,3,3,2,2,2,2,4,2,2,3,1,4,3,3,4,4,4,4,4,4,3,3,3,3,2,2,10,4,4,2,2,2,2,7,8,8,3,3,3,3,0.379894675438059,-0.391372729485076,-0.964385269500977,0.683804201562144,0.422302199169326,0.324734002228794
608104,608023,5,3,2,1,1,2,1,-0.0506562319558547,0.994826888012307,-0.109726981271956,-0.339667235230082,-0.609841285898527,-0.352892199418542,-0.190603645065304,7,8,8,5,3,5,8,3,8,9,2,1,4,5,8,2,3,3,5,4,1,2,5,3,2,1,4,3,3,3,4,2,1,6,9,7,8,10,2,8,9,10,9,7,6,2,2,5,3,1,4,4,2,3,2,2,2,2,2,3,3,3,4,4,4,1,5,4,4,1,1,1,2,2,4,4,3,3,5,2,2,2,4,5,9,6,2,4,1,1,-0.544735409096306,1.03631643757545,-0.178487809050559,1.22990991604398,-1.86562851974546,-0.404149121447903
608104,608023,5,3,2,1,3,1,1,0.21785853156538,-1.7071363592408,-0.397593967003894,-1.7268389292869,0.630372187570777,-0.321770859185008,0.106647634290783,1,6,5,6,6,8,6,3,10,9,6,2,8,8,2,2,5,6,2,5,5,5,5,5,5,2,5,8,8,2,2,2,1,6,2,2,7,5,2,2,4,4,3,7,7,7,2,2,5,2,2,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,2,2,2,4,4,1,2,3,2,2,6,4,2,1,2,2,3,2,8,8,2,4,4,2,0.319080346367331,-1.70980176088514,0.296749534728077,-1.13540017423523,0.25084382323203,0.0934082648615645
608104,608040,5,3,4,1,1,2,1,-0.458467982629299,1.60658695327084,-0.147371886454753,0.466080156884691,-1.15983374427514,-0.576728946244806,-0.299567817530934,10,5,5,10,5,5,3,2,8,10,4,5,1,10,4,1,1,1,10,1,1,1,1,1,1,1,1,1,1,5,1,6,1,10,10,6,10,10,5,10,10,10,10,10,5,7,2,5,5,2,4,4,2,4,2,2,4,4,2,4,2,3,2,5,5,3,4,3,3,3,3,4,3,3,5,5,10,4,4,2,2,2,2,8,10,10,3,4,1,3,-0.950195800411816,1.6144241952733,-0.508522001909221,0.873173121472159,0.125153557970706,-1.04668755598068
608104,608040,5,3,4,1,1,1,1,0.625670282238825,-1.91956447039379,-1.17380897925212,-1.5228683704362,0.1711472932368,0.467159259344947,-0.747500100434812,6,6,6,5,6,5,6,2,6,6,6,5,7,5,4,5,5,4,3,3,2,2,3,3,4,5,6,6,5,5,5,4,1,5,5,4,4,3,3,3,3,3,3,6,5,5,2,2,5,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,4,2,4,6,3,4,2,2,2,1,6,8,9,3,4,4,4,-0.0143945388854861,-1.9262397132418,0.568290548364566,0.24563554622802,1.07501900498342,0.550774659418217
608104,608040,5,3,4,1,1,1,1,0.730441680607357,-0.821591654892467,-1.00011522343763,-0.611103743505324,0.622988080219446,-0.0366314540293955,1.05777907338863,4,4,6,4,4,6,4,2,4,3,3,6,3,4,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,2,6,6,5,6,5,5,5,5,5,6,5,5,4,2,5,4,2,2,3,3,2,3,4,2,2,2,3,3,2,5,4,3,4,5,2,4,2,4,1,2,4,2,3,6,3,4,4,2,2,3,6,6,4,3,3,1,2,0.534245633341811,-0.874610703637313,0.919076405383581,0.838543158571588,0.317838216854407,0.683643070018477
608104,608040,5,3,4,1,2,1,1,-1.62558216111432,1.49975083173658,1.51862942719934,0.471605991739372,0.260222562567196,-1.21284287424502,1.79284618812064,3,5,3,6,7,1,10,1,10,10,4,5,6,1,1,1,1,2,10,9,4,3,10,10,3,1,1,1,1,1,2,1,1,10,9,6,8,10,5,8,10,10,10,10,10,5,2,4,3,1,4,4,1,4,1,2,4,4,1,4,1,4,4,5,5,2,2,4,4,4,4,4,4,4,3,3,9,2,1,5,2,1,3,10,10,1,4,4,2,2,0.152800633086927,1.45500529248025,-1.77237761289081,1.56583333709827,1.18220405199949,-1.24967441459164
608104,608040,5,3,4,1,1,1,1,-0.397635088848221,0.339959300632835,0.385534525491296,1.0393692680184,2.16425407924914,1.64318713118041,2.89277618126843,7,7,5,5,5,8,7,2,5,7,3,5,6,4,8,8,9,9,10,10,10,10,10,8,8,8,8,8,8,8,7,8,3,6,8,7,7,7,8,8,9,4,5,8,8,6,2,2,4,2,4,5,1,4,2,4,3,2,2,4,2,3,4,4,2,3,4,2,4,4,2,2,2,2,2,4,7,2,5,1,1,4,3,7,8,8,3,2,4,2,2.4563116825077,0.267620093156869,-0.326758746533845,0.318994548958045,-0.937866288032128,1.29284710673707
608104,608040,5,3,4,1,1,1,1,0.216039344796541,0.659982463937219,0.755497454875203,0.68182219256948,-0.832067135152089,-1.28671123121588,0.018222589948235,6,6,10,2,1,2,7,1,8,8,7,7,8,2,2,2,10,9,6,2,2,6,6,1,1,1,1,1,1,1,1,1,1,6,7,7,8,9,8,6,6,3,10,10,8,8,3,2,3,1,4,3,2,3,3,2,3,3,2,2,3,4,4,3,3,3,3,3,2,2,2,2,2,2,4,4,8,3,4,3,3,3,2,8,8,5,4,4,4,3,-0.745757586962889,0.372080276334357,0.222890641846812,0.258101621243099,-1.39632789842523,1.05960143233609
608104,608040,5,3,4,1,2,2,1,0.275998791869534,-1.12961582174466,-0.418637059087139,-1.40305707240725,1.19309622127727,0.886200258180598,-0.216327605653616,3,7,2,1,1,1,1,1,7,3,2,6,8,3,8,9,9,7,2,3,6,2,7,6,3,9,8,9,3,5,6,7,1,3,8,7,6,8,2,2,2,6,8,2,7,3,2,3,5,2,4,2,1,4,2,4,4,2,3,2,3,2,4,4,4,2,4,4,2,2,4,4,2,2,2,4,1,2,4,4,1,2,3,1,1,1,4,4,3,2,0.885403252485968,-0.82243158832794,0.0891069721347068,0.66150270661991,-0.656851233176012,2.07304763374534
608104,608040,5,3,4,1,1,2,1,0.176128489059014,0.379705050848401,0.473357579585976,-0.373534130042033,2.13465417100427,2.1175772884101,1.73190040687777,9,1,9,7,8,9,9,2,5,10,7,3,9,8,3,10,3,8,5,10,10,7,6,3,10,10,10,10,6,10,8,10,2,8,8,6,7,5,4,10,5,4,10,7,8,4,2,2,5,2,3,3,3,3,2,2,2,1,2,3,3,4,3,3,4,4,4,2,3,4,2,5,4,2,2,4,10,1,4,1,1,2,2,8,9,7,3,3,4,3,2.27158892552963,0.125890358614064,0.270196832451283,0.312497235348798,0.0842174567365466,0.48980882442681
608104,608040,5,3,4,1,2,2,1,-0.458467982629299,-2.13551440076908,0.228679198704748,-1.83379689573415,0.272064400116953,0.206241003974097,-1.51090322407954,10,10,1,1,1,10,10,2,8,10,1,1,1,10,1,1,1,10,1,1,1,1,1,1,10,1,1,10,10,1,1,10,1,10,10,1,10,10,1,1,2,1,2,1,10,10,2,4,3,1,4,2,2,4,2,2,4,2,2,4,2,2,4,4,4,2,4,4,2,2,2,2,2,4,2,4,10,4,3,4,1,1,4,10,10,10,3,4,2,1,-0.085948699348907,-1.43279774830926,-0.761647756068869,0.619282815041367,-0.0564169725759929,-0.31288653100987
608104,608040,5,3,4,1,1,1,1,0.644773133513537,-0.289517433601041,-0.0406426227179419,-0.0270676357552482,1.35314356821895,1.15055405088527,1.92751268162977,5,6,4,8,4,8,7,1,8,10,6,5,3,4,1,7,8,8,7,7,10,8,8,5,4,8,8,6,6,4,8,7,1,4,7,6,9,9,5,6,6,6,5,7,7,3,1,3,6,2,4,4,2,3,2,4,4,3,2,4,4,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,8,4,4,2,2,4,1,5,10,4,4,4,3,4,1.56738941342714,0.0286846900900845,0.704466536019707,-1.57082461591548,-1.17959771765124,1.33694839385203
608104,608040,4,2,4,1,1,2,1,-0.458467982629299,1.86269602004902,1.61570293229384,2.1272941178138,-1.03155342324114,-1.21451650711237,0.034099632451545,6,8,1,8,1,9,9,1,9,10,2,1,1,10,10,1,10,10,10,1,1,1,10,1,1,1,1,1,1,1,1,1,2,10,10,10,1,10,10,10,10,10,10,10,10,10,2,2,7,2,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,2,2,2,2,2,4,4,10,4,2,4,2,2,1,9,8,10,4,3,4,4,-0.905174768615347,1.49891513831267,-0.679700804928073,1.22989097758134,-1.41570316304373,1.30544995812209
608104,608040,4,2,4,1,1,1,1,0.852455003253693,-1.33724113734696,-0.300356084742291,-0.947853892787867,-0.314884374277738,0.457491720375974,-0.202222508072475,6,6,4,5,5,5,5,2,6,6,5,5,5,4,3,4,4,4,4,3,3,3,3,2,2,2,7,6,4,5,5,6,1,7,4,5,5,4,4,4,4,4,4,7,7,7,2,2,5,2,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,3,4,3,3,3,3,3,2,2,4,4,5,3,3,3,3,2,2,6,7,7,3,4,4,3,-0.175270742063218,-1.35401398953551,0.895578483282523,0.188203823254913,-0.598162398964077,0.0977335825550813
608104,608040,4,2,4,1,2,1,1,-0.458467982629299,-0.889075887353541,0.6791347838924,-1.45098322799695,2.6841154393685,-0.189625735627792,2.00017008713148,1,10,1,1,10,1,1,1,10,1,9,1,1,9,10,10,10,10,10,10,10,10,1,10,10,10,10,10,1,1,1,10,1,1,10,9,10,10,1,1,1,10,10,1,10,10,2,3,6,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,2,4,2,2,2,3,4,2,2,2,2,8,1,5,2,2,2,3,10,10,10,4,4,3,2,2.04188805137027,0.158027285886245,-0.455006252851989,1.11878491537774,-1.00630891162677,2.15340481934641
608104,608040,4,2,4,1,2,2,1,-0.724290112673609,0.816774943866947,0.69570435393605,0.0305060154789557,-0.894194605701108,-1.34895089747262,-0.455518270847381,5,2,2,1,1,10,9,2,9,9,9,1,9,10,1,1,1,10,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,7,10,6,7,7,4,10,8,8,8,10,8,7,3,3,4,2,2,2,2,3,2,2,3,2,1,3,2,4,4,2,2,4,4,2,4,2,2,2,2,2,2,2,10,5,4,3,2,2,2,10,9,10,3,4,3,3,-0.991607845542548,0.738489225112375,-0.686776013071284,-0.0202363163835184,-1.43469829601938,-0.432953531333761
608104,608040,4,2,4,1,1,2,1,0.359848152194515,-1.92683962159802,-0.718779889858927,-1.48611436261273,-0.896673243510636,-0.965924519462852,-1.33273950334265,8,6,8,1,6,8,8,3,6,6,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,6,2,6,2,2,2,6,2,6,2,6,2,2,7,3,2,3,6,2,3,2,2,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,4,4,3,2,4,4,2,4,7,3,4,1,2,3,3,10,10,10,2,3,3,2,-1.2166186446305,-1.86221707829618,0.417655639814188,0.0248899038116251,1.30783142041021,-0.465079288384686
608104,608040,4,2,4,1,1,1,1,0.70864619585572,-0.673511485397165,-0.288465736073511,-0.605292070888982,-0.0198567186114849,1.13330640381213,-0.478291079619359,5,6,5,5,4,6,6,2,6,6,7,7,6,2,2,2,2,4,3,3,3,2,2,2,4,4,5,5,7,7,7,6,1,7,5,4,3,3,5,6,6,7,6,6,7,7,2,2,5,2,2,2,3,3,3,2,3,3,3,3,3,4,4,4,2,3,3,3,3,3,4,4,3,3,3,3,5,2,4,2,2,2,3,5,6,5,3,4,4,2,0.0948592977705564,-0.83966139847486,0.732320451149572,-0.100377310221523,0.732682918601716,-0.405254990654939
608104,608040,4,2,4,1,1,1,1,-0.458467982629299,-0.0299909666782362,1.17635769361972,0.512478355893441,2.4664098282934,1.8938923637196,1.85908416056559,6,8,10,1,2,5,7,2,9,9,8,8,2,2,8,9,7,9,6,8,10,5,9,10,10,9,10,8,7,8,9,9,1,8,7,7,8,7,6,8,7,5,4,10,10,9,2,2,5,2,2,4,2,2,2,2,3,4,2,2,2,4,4,2,2,2,4,4,4,2,4,2,4,4,2,4,8,4,2,4,2,4,2,7,5,4,3,4,4,3,2.42696885459322,0.169450599181646,-0.505455217590229,0.173662366701972,1.08790379999683,1.38375641455928
608104,608040,4,2,4,1,1,1,1,0.359848152194515,0.337135947460318,-0.254852729425608,-0.179552835965349,-0.395879763368539,-0.043599397400385,-0.288301890109624,6,7,8,7,8,6,5,2,5,6,5,6,6,5,3,2,3,3,4,3,2,2,5,3,2,2,2,4,4,3,4,5,1,7,6,5,5,6,5,7,8,7,8,8,6,6,2,3,4,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,2,3,7,2,4,4,2,2,2,6,6,6,3,4,3,3,-0.34478975980459,-0.00416193628184532,0.326774129552851,0.338662175568734,0.458635207345992,-0.429508892988133
608104,608040,4,2,4,1,1,2,1,-0.458467982629299,1.70093190237564,1.5267069026521,1.644338202833,-1.10914262670829,-1.30306986213965,-0.803620454930439,5,7,8,2,1,5,6,2,10,10,3,3,7,2,2,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,4,10,10,10,10,10,10,10,10,10,8,2,2,6,2,4,4,2,4,2,2,4,2,2,4,2,2,4,4,4,2,4,4,2,2,2,4,4,2,4,4,10,4,4,2,2,2,3,6,9,7,3,4,4,2,-1.2128693002164,1.77257380387194,-0.537698512806832,0.940925924343649,-0.668366197140921,-0.580045069331326
608104,608040,4,2,4,1,2,1,1,-0.418557126891772,0.54906367388091,-0.225822670895247,0.58427798055768,-0.765108891422471,0.120379579723822,-0.737875196195993,4,5,5,4,5,5,5,1,8,9,6,9,5,5,2,1,6,3,5,1,1,1,1,1,5,1,1,1,5,2,5,8,1,10,10,7,5,6,8,5,9,10,9,8,6,2,2,3,6,2,2,2,1,3,3,2,2,2,2,4,2,4,4,5,3,4,5,3,4,3,2,3,4,2,4,4,9,4,3,3,2,2,3,9,10,8,4,4,3,2,-0.626890742668495,0.791296900623383,-0.527862979586429,1.22086576125878,-0.104772545575771,0.0210271326310421
608104,608040,3,2,4,1,2,2,1,-0.684379256936082,0.858862244544085,-1.42940157985766,0.97934150417933,1.91619717627719,1.10956366839387,0.526763010466423,5,7,7,4,5,5,8,1,4,10,4,8,9,4,2,10,10,10,4,1,10,10,1,10,1,10,10,10,10,10,1,10,1,8,4,4,9,9,9,9,9,9,9,4,3,9,2,3,7,2,4,2,1,4,3,2,4,2,1,4,2,5,5,2,5,2,5,1,1,2,2,2,2,2,5,2,9,5,2,5,2,2,1,10,7,7,4,4,3,4,1.73917482110226,0.738018312903655,-0.682907200459783,1.15856947797418,-0.958119856303804,2.18649026592763
608104,608040,3,2,4,1,1,2,1,0.44282406581141,-0.854156182826133,-0.654970931562684,-0.409839145368254,-0.145167421591443,-0.0690571428811266,-1.09439836645187,6,8,8,6,7,7,8,2,9,7,8,8,7,2,2,3,2,2,2,1,1,2,2,4,4,3,2,4,4,4,3,6,1,8,6,6,6,6,5,5,5,5,5,5,6,9,2,2,5,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,3,10,4,3,4,3,3,2,10,8,9,3,4,4,3,-0.34056959538817,-0.831765004189018,0.362756757081994,-0.570784934637958,0.319414007648048,-0.480838679658209
608104,608040,3,2,4,1,1,2,1,-0.458467982629299,-1.64737190663752,-1.53224674042763,-1.42648198827659,-0.741821937942291,0.263995621669566,0.121872428919661,6,10,9,6,1,6,6,2,8,6,3,6,4,3,5,1,1,5,6,6,1,1,5,1,2,2,2,2,5,5,5,4,1,3,5,5,4,3,3,3,4,4,4,5,4,2,2,2,3,1,2,2,2,4,2,2,2,2,2,2,2,3,3,4,4,3,3,3,3,2,2,2,3,3,2,2,10,4,4,4,2,2,2,9,8,10,3,4,4,3,-0.527449565656465,-1.58034038509945,-0.550142659226192,0.0211731085660251,-0.326785927917092,-0.605692985647535
608104,608040,3,2,4,1,1,2,1,0.321756483225826,0.555689636379909,0.632268657922109,-0.0890884923379958,-0.0210978814020102,0.349412456378596,-0.264761123136437,8,7,3,4,3,6,6,1,10,10,7,8,1,4,4,1,1,1,10,1,1,1,1,5,9,1,5,3,7,2,5,8,1,7,2,5,5,7,6,4,8,7,10,10,8,7,2,3,6,2,3,2,3,3,2,4,2,3,3,2,2,3,4,3,2,2,2,2,3,2,3,2,3,3,5,2,7,1,1,1,1,1,3,5,6,6,4,4,3,2,-0.00738104841345039,0.0424235770582083,0.378386478646477,-0.884183865522093,0.0576800775821546,-1.11831446698188
608104,608040,3,2,4,1,2,2,1,-0.458467982629299,1.31712747297289,0.74100107430854,0.31622747936376,0.876433505115648,1.25199136347898,1.38107762055561,10,8,10,5,5,5,8,1,5,5,5,5,7,7,5,5,5,5,10,5,5,5,8,8,5,5,5,5,5,8,8,5,1,8,4,7,7,5,5,10,10,10,10,10,8,8,2,3,6,2,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5,4,4,4,4,2,1,1,3,3,5,4,4,4,2,2,1,10,10,10,4,4,3,4,1.17740053753593,0.978733972364968,-0.466194565664536,1.50353484130727,-1.14810618040934,0.0646828760600413
608104,608040,3,2,4,1,1,1,1,1.01437918163756,0.184668516192403,-0.234838788714357,-0.138817410436396,-0.803539628943726,-0.418813071086194,-1.13597948576835,3,4,5,6,5,1,1,2,-2,9,8,8,8,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,3,4,2,2,7,6,6,6,5,5,7,8,8,7,9,6,9,2,3,5,2,2,2,2,2,4,2,2,2,4,2,3,2,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,2,4,4,2,2,1,2,1,1,3,3,3,4,-0.899300313939186,0.0148719072425517,1.03208487721712,-0.0730561602973018,0.212354647897525,-0.556024911309877
608104,608040,3,2,4,1,1,2,1,-0.458467982629299,0.236962371416831,0.0369252669719809,0.668955982411071,-0.864921562877538,-1.16762661389183,-0.480536813857834,7,7,7,7,7,7,6,2,6,7,7,7,6,2,3,3,3,3,3,3,3,2,2,1,1,1,2,1,1,2,1,3,1,6,5,4,6,7,8,8,8,7,6,8,7,7,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,2,3,6,3,3,4,2,2,2,7,4,7,3,4,3,3,-1.01058755193375,0.0381649212125217,-0.481885960020529,0.643937359976833,0.0940082636919429,-0.169563535201939
608104,608040,3,2,4,1,1,1,1,0.852455003253693,-0.997991641546235,-1.33606287022196,-0.778587961375907,0.665618013854805,0.504691164208548,0.544448327567145,5,8,3,2,1,7,6,1,2,3,5,8,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,5,5,3,6,5,5,5,5,5,5,6,4,4,2,3,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,10,3,3,2,2,2,3,3,3,5,4,4,3,2,0.627830368584968,-1.03910321115406,0.950006733190485,-0.0019136298033551,0.231765348924584,0.289575293877321
608104,608040,3,2,4,1,1,1,1,-0.458467982629299,0.953830801820161,0.639856818891618,0.935578786838787,-0.89403572037282,-0.331868586990541,-1.26385015364592,10,10,10,1,1,1,1,2,9,9,2,2,8,9,3,1,2,2,2,1,1,1,1,1,1,2,2,2,4,4,4,1,1,8,8,7,7,8,8,7,9,8,9,9,8,8,3,3,3,1,3,2,2,4,2,2,4,2,2,2,2,3,3,3,3,4,4,4,4,3,3,4,3,3,2,3,10,2,4,2,2,2,2,10,10,1,3,4,3,3,-0.939047696418534,0.818596938378322,-0.596500358794448,0.131169212354215,0.182406125951639,-0.587597424838708
608104,608040,3,2,4,1,1,2,1,0.215165898088455,-1.12416493458256,-1.04634244257654,-0.661092447868555,0.395091721690004,0.467973824044774,0.245252819167917,7,5,4,9,5,5,7,2,5,8,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,1,10,5,5,4,5,5,5,4,4,5,5,5,9,2,3,5,2,3,3,2,2,2,2,3,1,3,3,3,5,5,3,3,3,3,4,3,3,3,2,3,3,3,3,10,4,3,3,3,4,3,5,9,5,3,4,3,2,0.358975559070999,-1.21949956074614,0.191374412353506,0.698093583902254,0.294022000600791,0.277872586963877
