Prov,mun,stlmtsz8,stlmtsz5,H_SETTLEMENT,H_URBRURAL,E_RESPINT,F_INTPRIVACY,E1_LITERACY,gov_trst,dem_equ,dem_imp,dem_mil_reg,eth_death,eth_poldeath_sex,eth_sex_rel,Q106,Q107,Q108,Q109,Q110,Q112,Q120,Q143,Q158,Q159,Q160,Q161,Q162,Q177,Q178,Q179,Q180,Q181,Q182,Q183
608104,608012,2,1,5,2,1,2,1,0.357155519,-1.64286832,-1.538075229,-1.105103502,-0.981318376,-0.921108565,-0.947046695,8,2,7,2,1,5,3,1,4,6,8,5,9,3,3,1,3,3,3,3
608104,608012,2,1,5,2,1,1,1,-0.42124976,0.318585407,-1.256985729,1.629812922,2.644558399,-0.735198501,1.940727736,3,10,1,3,2,9,9,1,10,9,3,2,3,8,2,1,1,2,9,9
608104,608012,2,1,5,2,1,1,1,-0.458467983,-0.524470729,-0.936073208,-0.90655553,-0.343427467,0.928586366,0.226001837,2,3,2,2,3,7,5,1,2,2,3,2,2,2,4,6,6,5,4,6
608104,608012,2,1,5,2,1,1,1,-0.458467983,-0.476021962,0.323789643,-1.172492655,-0.362027073,-0.439636526,0.187305447,5,8,7,3,8,7,3,2,3,8,4,5,7,5,5,3,3,2,2,7
608104,608012,2,1,5,2,1,2,1,-0.458467983,0.098637696,0.840099867,0.480386274,1.355201905,1.277714669,2.443567308,8,6,9,4,8,5,8,1,2,5,5,2,7,10,10,5,8,8,9,7
608104,608012,2,1,5,2,1,2,1,-1.625582161,0.249181314,0.565342348,1.05755286,-1.121487202,-0.289716561,0.060562442,5,7,10,1,1,8,8,1,10,10,8,4,1,1,1,1,1,10,10,1
608104,608012,2,1,5,2,1,1,1,-0.458467983,-0.916571406,-0.676470198,-1.505257066,0.403925064,0.02637857,-1.610666471,3,5,3,1,1,1,4,1,8,1,3,3,3,8,8,1,2,3,1,1
608104,608012,2,1,5,2,1,1,1,-0.02704156,1.482690655,-0.478339821,1.556424077,0.040262848,0.181404288,-0.667840154,10,6,5,4,3,1,5,1,10,6,6,4,9,4,5,4,3,4,2,2
608104,608012,2,1,5,2,1,2,1,-0.048837045,-0.949607979,-1.679314857,-0.953153928,-0.008425987,-1.0253875,-1.200148949,8,3,9,4,2,9,4,1,9,9,2,2,2,3,9,4,1,10,1,7
608104,608023,5,3,2,1,2,1,1,-0.458467983,-0.664503738,-0.535359685,-0.431230922,0.73360708,0.570334656,0.490154929,5,7,7,6,7,4,6,1,6,5,5,7,6,5,6,5,5,4,5,5
608104,608023,5,3,2,1,1,1,1,0.357155519,-0.638326219,0.276085819,-0.118966769,0.419504383,0.566173206,0.745917268,5,5,3,7,3,8,7,1,8,7,7,3,6,3,7,3,3,4,5,5
608104,608023,5,3,2,1,1,1,1,0.625670282,-1.35758108,-0.782250148,-0.859102742,0.754543909,0.733255465,0.290076682,7,7,7,7,6,6,6,1,6,7,6,5,6,10,8,6,5,6,5,6
608104,608023,5,3,2,1,1,2,1,-1.21777041,-0.790629224,-0.79673826,-0.029303353,2.129459923,1.680928623,0.529870547,6,5,7,5,3,5,5,1,5,5,8,8,5,7,10,10,7,4,5,8
608104,608023,5,3,2,1,1,2,1,-0.458467983,-0.223693447,1.323575574,-1.16688188,0.675638776,0.069888045,0.003783932,8,9,1,1,1,10,2,1,10,10,1,7,6,2,10,10,10,1,1,10
608104,608023,5,3,2,1,1,1,1,0.707772749,-0.707367947,-0.222434038,-0.51447891,-0.57945527,-0.590023956,-1.073494743,10,9,7,7,8,7,6,2,5,6,6,5,6,5,6,4,6,3,2,1
608104,608023,5,3,2,1,1,1,1,0.996263811,-0.763473761,-1.760825391,-0.754042117,0.077726884,0.190241697,0.363458051,6,5,5,6,5,5,6,1,5,5,7,6,6,6,5,6,6,4,4,3
608104,608023,5,3,2,1,2,1,1,1.196393692,-1.083302476,-1.08623553,-0.969243508,-0.613273917,-0.259578213,-0.740654337,5,7,5,5,4,6,7,1,6,7,6,8,8,6,6,8,7,2,5,3
608104,608023,5,3,2,1,1,2,1,-0.458467983,-0.792494716,-0.297489602,-0.393019724,-0.923723062,-1.082629349,-0.815178116,5,6,6,4,4,7,6,2,2,7,5,5,3,2,1,1,1,3,1,1
608104,608023,5,3,2,1,1,1,1,-0.458467983,-0.371010046,0.341541175,-0.055069484,0.253617099,0.464854516,0.87747167,5,7,5,5,3,8,6,2,8,4,5,7,5,4,4,5,3,4,8,5
608104,608023,5,3,2,1,1,1,1,-0.314659175,-0.163557353,-0.9582571,0.692418985,0.861028389,-0.066205848,0.551228597,6,6,6,6,7,8,7,2,8,7,7,7,6,5,1,3,5,4,5,5
608104,608023,5,3,2,1,2,1,1,-0.541443896,-0.383247761,-2.306201203,-1.606935175,-0.930812541,-1.341458224,-0.911618781,1,10,10,4,1,1,10,2,10,10,10,2,9,9,1,1,10,10,1,1
608104,608023,5,3,2,1,1,2,1,-0.458467983,-0.849052321,0.744935196,-0.425441378,0.024454921,-0.955504822,0.810359601,8,10,10,10,1,8,10,2,10,10,1,1,1,8,1,1,1,7,10,6
608104,608023,5,3,2,1,1,2,1,-0.458467983,0.279630118,0.418487639,-0.262575801,1.947569843,1.324275186,1.395374286,7,8,2,2,2,6,6,1,8,8,8,7,3,5,5,5,7,6,6,6
608104,608023,5,3,2,1,1,2,1,1.382280077,-0.659125227,-0.121288598,-0.443937251,-0.096006944,-0.046588068,-0.614487117,5,5,6,5,6,5,3,2,8,10,6,9,5,5,3,3,3,3,3,3
608104,608023,5,3,2,1,1,2,1,-0.312839988,0.417906869,0.243129302,-0.706454222,-0.859747608,0.928674903,-0.569895621,8,10,10,10,6,10,7,1,8,6,5,7,6,7,8,5,5,9,4,3
608104,608023,5,3,2,1,1,2,1,0.300834445,-0.006844895,0.307383298,-1.300120416,-0.607858247,-0.928537247,-0.916755938,8,8,10,5,1,5,6,1,5,5,5,5,8,5,5,2,2,2,2,2
608104,608023,5,3,2,1,1,2,1,-0.866279733,-0.632274763,-0.213458907,-0.317412512,0.423344295,0.354772401,0.176556921,7,7,7,6,6,7,6,2,7,7,6,6,5,5,5,5,5,5,4,4
608104,608023,5,3,2,1,1,2,1,-0.050656232,0.994826888,-0.109726981,-0.339667235,-0.609841286,-0.352892199,-0.190603645,7,8,8,5,3,5,8,3,8,9,2,1,4,5,8,2,3,3,5,4
608104,608023,5,3,2,1,3,1,1,0.217858532,-1.707136359,-0.397593967,-1.726838929,0.630372188,-0.321770859,0.106647634,1,6,5,6,6,8,6,3,10,9,6,2,8,8,2,2,5,6,2,5
608104,608040,5,3,4,1,1,2,1,-0.458467983,1.606586953,-0.147371886,0.466080157,-1.159833744,-0.576728946,-0.299567818,10,5,5,10,5,5,3,2,8,10,4,5,1,10,4,1,1,1,10,1
608104,608040,5,3,4,1,1,1,1,0.625670282,-1.91956447,-1.173808979,-1.52286837,0.171147293,0.467159259,-0.7475001,6,6,6,5,6,5,6,2,6,6,6,5,7,5,4,5,5,4,3,3
608104,608040,5,3,4,1,1,1,1,0.730441681,-0.821591655,-1.000115223,-0.611103744,0.62298808,-0.036631454,1.057779073,4,4,6,4,4,6,4,2,4,3,3,6,3,4,6,6,6,6,6,6
608104,608040,5,3,4,1,2,1,1,-1.625582161,1.499750832,1.518629427,0.471605992,0.260222563,-1.212842874,1.792846188,3,5,3,6,7,1,10,1,10,10,4,5,6,1,1,1,1,2,10,9
608104,608040,5,3,4,1,1,1,1,-0.397635089,0.339959301,0.385534525,1.039369268,2.164254079,1.643187131,2.892776181,7,7,5,5,5,8,7,2,5,7,3,5,6,4,8,8,9,9,10,10
608104,608040,5,3,4,1,1,1,1,0.216039345,0.659982464,0.755497455,0.681822193,-0.832067135,-1.286711231,0.01822259,6,6,10,2,1,2,7,1,8,8,7,7,8,2,2,2,10,9,6,2
608104,608040,5,3,4,1,2,2,1,0.275998792,-1.129615822,-0.418637059,-1.403057072,1.193096221,0.886200258,-0.216327606,3,7,2,1,1,1,1,1,7,3,2,6,8,3,8,9,9,7,2,3
608104,608040,5,3,4,1,1,2,1,0.176128489,0.379705051,0.47335758,-0.37353413,2.134654171,2.117577288,1.731900407,9,1,9,7,8,9,9,2,5,10,7,3,9,8,3,10,3,8,5,10
608104,608040,5,3,4,1,2,2,1,-0.458467983,-2.135514401,0.228679199,-1.833796896,0.2720644,0.206241004,-1.510903224,10,10,1,1,1,10,10,2,8,10,1,1,1,10,1,1,1,10,1,1
608104,608040,5,3,4,1,1,1,1,0.644773134,-0.289517434,-0.040642623,-0.027067636,1.353143568,1.150554051,1.927512682,5,6,4,8,4,8,7,1,8,10,6,5,3,4,1,7,8,8,7,7
608104,608040,4,2,4,1,1,2,1,-0.458467983,1.86269602,1.615702932,2.127294118,-1.031553423,-1.214516507,0.034099632,6,8,1,8,1,9,9,1,9,10,2,1,1,10,10,1,10,10,10,1
608104,608040,4,2,4,1,1,1,1,0.852455003,-1.337241137,-0.300356085,-0.947853893,-0.314884374,0.45749172,-0.202222508,6,6,4,5,5,5,5,2,6,6,5,5,5,4,3,4,4,4,4,3
608104,608040,4,2,4,1,2,1,1,-0.458467983,-0.889075887,0.679134784,-1.450983228,2.684115439,-0.189625736,2.000170087,1,10,1,1,10,1,1,1,10,1,9,1,1,9,10,10,10,10,10,10
608104,608040,4,2,4,1,2,2,1,-0.724290113,0.816774944,0.695704354,0.030506015,-0.894194606,-1.348950897,-0.455518271,5,2,2,1,1,10,9,2,9,9,9,1,9,10,1,1,1,10,1,6
608104,608040,4,2,4,1,1,2,1,0.359848152,-1.926839622,-0.71877989,-1.486114363,-0.896673244,-0.965924519,-1.332739503,8,6,8,1,6,8,8,3,6,6,2,1,1,3,2,2,2,2,1,1
608104,608040,4,2,4,1,1,1,1,0.708646196,-0.673511485,-0.288465736,-0.605292071,-0.019856719,1.133306404,-0.47829108,5,6,5,5,4,6,6,2,6,6,7,7,6,2,2,2,2,4,3,3
608104,608040,4,2,4,1,1,1,1,-0.458467983,-0.029990967,1.176357694,0.512478356,2.466409828,1.893892364,1.859084161,6,8,10,1,2,5,7,2,9,9,8,8,2,2,8,9,7,9,6,8
608104,608040,4,2,4,1,1,1,1,0.359848152,0.337135947,-0.254852729,-0.179552836,-0.395879763,-0.043599397,-0.28830189,6,7,8,7,8,6,5,2,5,6,5,6,6,5,3,2,3,3,4,3
608104,608040,4,2,4,1,1,2,1,-0.458467983,1.700931902,1.526706903,1.644338203,-1.109142627,-1.303069862,-0.803620455,5,7,8,2,1,5,6,2,10,10,3,3,7,2,2,2,2,2,7,1
608104,608040,4,2,4,1,2,1,1,-0.418557127,0.549063674,-0.225822671,0.584277981,-0.765108891,0.12037958,-0.737875196,4,5,5,4,5,5,5,1,8,9,6,9,5,5,2,1,6,3,5,1
608104,608040,3,2,4,1,2,2,1,-0.684379257,0.858862245,-1.42940158,0.979341504,1.916197176,1.109563668,0.52676301,5,7,7,4,5,5,8,1,4,10,4,8,9,4,2,10,10,10,4,1
608104,608040,3,2,4,1,1,2,1,0.442824066,-0.854156183,-0.654970932,-0.409839145,-0.145167422,-0.069057143,-1.094398366,6,8,8,6,7,7,8,2,9,7,8,8,7,2,2,3,2,2,2,1
608104,608040,3,2,4,1,1,2,1,-0.458467983,-1.647371907,-1.53224674,-1.426481988,-0.741821938,0.263995622,0.121872429,6,10,9,6,1,6,6,2,8,6,3,6,4,3,5,1,1,5,6,6
608104,608040,3,2,4,1,1,2,1,0.321756483,0.555689636,0.632268658,-0.089088492,-0.021097881,0.349412456,-0.264761123,8,7,3,4,3,6,6,1,10,10,7,8,1,4,4,1,1,1,10,1
608104,608040,3,2,4,1,2,2,1,-0.458467983,1.317127473,0.741001074,0.316227479,0.876433505,1.251991363,1.381077621,10,8,10,5,5,5,8,1,5,5,5,5,7,7,5,5,5,5,10,5
608104,608040,3,2,4,1,1,1,1,1.014379182,0.184668516,-0.234838789,-0.13881741,-0.803539629,-0.418813071,-1.135979486,3,4,5,6,5,1,1,2,-2,9,8,8,8,2,2,2,2,2,2,2
608104,608040,3,2,4,1,1,2,1,-0.458467983,0.236962371,0.036925267,0.668955982,-0.864921563,-1.167626614,-0.480536814,7,7,7,7,7,7,6,2,6,7,7,7,6,2,3,3,3,3,3,3
608104,608040,3,2,4,1,1,1,1,0.852455003,-0.997991642,-1.33606287,-0.778587961,0.665618014,0.504691164,0.544448328,5,8,3,2,1,7,6,1,2,3,5,8,9,5,5,5,5,5,5,5
608104,608040,3,2,4,1,1,1,1,-0.458467983,0.953830802,0.639856819,0.935578787,-0.89403572,-0.331868587,-1.263850154,10,10,10,1,1,1,1,2,9,9,2,2,8,9,3,1,2,2,2,1
608104,608040,3,2,4,1,1,2,1,0.215165898,-1.124164935,-1.046342443,-0.661092448,0.395091722,0.467973824,0.245252819,7,5,4,9,5,5,7,2,5,8,5,5,5,5,4,4,5,5,5,5
608104,608040,3,2,4,1,1,2,1,-0.458467983,-1.463948338,-0.360446642,-1.174124392,0.823881493,0.133831952,-0.424254248,5,6,6,5,5,10,6,2,8,8,7,7,7,1,1,1,3,3,3,3
608104,608040,3,2,4,1,1,2,1,-1.769390969,-0.488569503,1.392447239,-1.351877721,-0.116042235,-0.931624889,1.819745492,1,1,1,1,1,1,10,3,10,10,10,1,1,10,1,1,1,10,1,10
608104,608040,3,2,4,1,1,1,1,-1.092191008,-0.010251045,1.215946403,0.056154124,0.716060191,0.887574124,0.783803352,10,8,5,5,4,8,9,1,8,9,5,5,4,9,5,5,5,9,5,5
608104,608040,3,2,4,1,1,1,1,0.177947676,0.246323638,1.30473215,0.48669988,0.620247159,0.98435386,0.393894679,7,6,6,5,4,7,6,1,8,7,4,4,5,7,5,4,4,7,4,3
608104,608040,3,2,4,1,1,2,1,-0.458467983,0.690167602,1.148329694,0.87721269,0.115863526,-0.974766151,-1.415972882,8,5,9,5,5,9,8,2,10,10,9,9,8,10,9,9,6,9,4,1
608104,608040,3,2,4,1,1,2,1,-0.458467983,-1.169126089,0.260534252,-0.797714834,1.945575503,1.805084025,1.946159914,3,8,8,3,3,8,8,2,8,7,6,8,8,8,3,8,8,8,8,8
608104,608040,3,2,4,1,2,1,1,0.215165898,-0.458577949,0.373892224,1.128077911,1.01605607,1.281351913,2.5000882,4,5,4,4,3,4,8,1,10,8,3,4,8,9,5,4,4,9,9,9
608104,608040,3,2,4,1,1,2,1,-0.048837045,0.029007558,0.498759337,-0.033337061,2.311289514,1.069654042,1.093764871,6,6,4,5,5,9,7,2,9,9,7,7,7,8,8,4,8,6,5,5
608104,608040,3,2,4,1,1,1,1,0.217858532,1.779685865,1.460485203,2.123157928,-1.046392996,-1.118469691,-1.274923221,7,1,10,6,1,10,1,2,10,9,10,9,9,10,10,1,10,1,1,1
608104,608040,3,2,4,1,1,1,1,0.708646196,-0.840560558,-0.58020843,-0.512325708,0.875615935,1.452083401,0.470896119,7,7,6,6,7,6,6,2,6,6,7,6,6,10,5,4,4,4,5,5
608104,608043,2,1,5,2,1,1,1,-0.541443896,-0.414340582,1.007040793,-0.85480055,1.306225398,1.432970255,1.377572268,2,8,4,2,3,2,8,2,7,8,3,8,8,9,2,3,4,4,5,8
608104,608043,2,1,5,2,1,1,1,-0.458467983,0.719484386,-0.047740243,0.327631199,-0.697922538,-0.043306184,-1.017276823,5,3,7,2,1,2,5,2,9,6,3,4,8,10,7,1,8,6,1,1
608104,608043,2,1,5,2,1,2,1,-0.458467983,0.395940409,0.869550466,-0.399017423,-0.830513154,-0.614670922,-0.742559462,4,10,5,2,2,3,8,1,8,7,5,5,3,5,8,1,2,4,5,1
608104,608043,2,1,5,2,1,2,1,-0.685252704,-0.816805921,-0.956917518,-0.233372987,1.538103725,0.142978448,-0.301500785,2,4,6,3,8,1,10,2,10,7,4,8,2,6,4,2,7,3,1,8
608104,608043,2,1,5,2,1,1,1,1.116457947,0.212847212,0.538811129,1.033541614,-1.010418115,-0.339824059,-0.991100565,7,5,8,9,3,5,8,1,6,8,5,6,5,5,2,1,1,2,1,1
608104,608043,2,1,5,2,1,2,1,-0.192645853,1.098331103,1.121129456,-0.056702299,-0.751433636,-0.700780871,0.388778279,9,8,7,3,4,10,10,2,9,10,7,2,3,1,2,4,2,9,5,7
608104,608043,2,1,5,2,1,1,1,-1.625582161,-2.041920707,0.05822815,0.149921208,-0.070855703,0.488140519,-0.593851503,8,9,10,1,3,5,10,2,8,9,8,1,1,9,8,10,7,5,1,1
608104,608043,2,1,5,2,1,1,1,-0.418557127,-0.485099844,1.099408771,0.518442544,1.312635664,1.423266379,1.158263031,8,3,9,1,2,6,3,2,2,7,6,1,3,9,5,4,4,5,5,8
608104,608043,2,1,5,2,1,2,1,0.358974705,0.422240248,0.725543148,0.890394577,-0.490818203,0.023660088,-0.48632814,6,5,6,1,4,2,8,1,8,6,5,5,5,5,5,5,5,5,2,3
608104,608043,2,1,5,2,1,2,1,0.213346711,-2.093257047,-0.223172249,-1.182801589,-0.673030962,-0.810736772,-0.340063969,4,10,2,1,3,6,3,2,4,6,2,8,7,7,6,3,4,8,5,5
608104,608053,3,2,4,1,1,1,1,-0.314659175,-1.956246498,-0.842304424,0.124409223,0.311910952,-0.593919527,-0.742137518,8,8,8,8,2,8,5,1,6,6,6,6,5,8,6,2,2,8,1,1
608104,608053,3,2,4,1,1,1,1,-0.458467983,1.2632061,0.711335731,0.155242174,1.143879778,2.392659079,-0.058957606,10,5,10,1,1,10,1,2,5,5,5,5,5,10,10,1,5,3,5,1
608104,608053,3,2,4,1,1,2,1,-0.60227679,0.123958215,0.503207105,1.209555775,0.196688097,0.484475336,0.794328189,5,8,8,5,5,9,9,1,9,9,5,4,4,4,4,4,4,5,7,4
608104,608053,3,2,4,1,1,1,1,1.176417394,0.325694191,1.313725325,-0.079420145,0.979648252,1.638301025,1.117993077,7,8,8,4,5,10,10,1,7,10,6,8,8,7,4,5,6,5,6,5
608104,608053,3,2,4,1,1,2,1,0.500964326,0.09764971,1.324045833,0.446224558,0.506847918,0.479524096,0.941330714,10,10,1,5,2,9,6,2,7,3,1,3,4,1,8,2,9,3,7,9
608104,608053,3,2,4,1,1,1,1,-0.458467983,-0.971354613,1.054562579,-1.28036073,1.579685776,1.501106012,1.660076473,8,3,3,2,3,8,3,2,8,8,3,4,3,3,9,8,8,8,8,8
608104,608053,3,2,4,1,1,2,1,-1.215077777,1.00220108,0.771215859,0.685409296,-0.906113446,0.887158141,0.906796592,5,6,6,1,1,5,6,1,7,10,6,6,1,8,1,1,1,6,8,5
608104,608053,3,2,4,1,1,1,1,-1.769390969,1.781813961,1.571204917,1.88581616,1.867120169,1.374511108,0.927177936,8,10,5,5,5,5,5,2,10,8,5,5,10,4,9,3,7,2,1,2
608104,608053,3,2,4,1,1,2,1,-0.458467983,-0.471301765,1.252158515,0.215233207,0.582712497,-0.684011522,2.87531922,3,2,1,2,3,5,2,1,2,9,1,1,8,9,10,3,2,1,8,10
608104,608053,3,2,4,1,1,2,1,-1.625582161,0.455147025,-0.242537525,-0.135939903,0.758780292,0.500491914,1.138758474,4,10,8,10,5,6,5,2,8,8,5,10,6,5,8,5,5,5,8,7
608133,608029,3,2,3,1,1,1,1,-0.951074834,0.093421334,-0.376517754,-0.35404605,1.091071519,1.06290073,-0.358463199,6,5,4,6,5,6,3,1,5,6,4,6,5,5,6,8,6,8,2,5
608133,608029,3,2,3,1,1,2,1,0.688711638,-1.127074718,-0.166971076,0.237692108,-0.77454387,-0.368373778,-0.532393775,1,8,1,1,5,10,10,1,6,2,4,1,7,7,3,1,8,6,5,5
608133,608029,3,2,3,1,1,2,1,1.422190932,0.273219916,-1.605648182,-0.822893474,-0.815854185,-1.26333178,-0.358094754,8,6,7,4,3,7,2,3,6,3,7,8,2,3,3,2,2,8,1,7
608133,608029,3,2,3,1,1,1,1,0.282719074,-1.267080647,-2.283594841,0.504425887,0.390347456,-0.731670278,0.318415127,1,3,2,4,10,9,3,1,1,2,3,5,6,8,9,2,3,8,2,10
608133,608029,3,2,3,1,1,1,1,0.624796836,0.030806116,-0.744249937,0.198377721,-0.968460016,-1.282075616,-0.457807139,8,10,10,10,1,5,5,1,8,8,8,5,4,8,8,8,2,5,5,1
608133,608029,3,2,3,1,1,1,1,-1.361579218,-0.422159195,-0.595112768,-0.252710515,-0.475988781,0.546485981,-0.838689003,6,6,8,9,3,8,8,1,6,6,5,5,7,5,3,2,1,7,2,2
608133,608029,3,2,3,1,1,2,1,-0.541443896,-0.066164689,1.012399327,-1.652224193,-1.007776039,-1.37347015,-1.273336131,5,7,5,5,3,5,10,2,10,10,3,1,1,8,3,9,9,8,1,1
608133,608029,3,2,3,1,1,2,1,-0.457594536,-0.465436899,0.349805683,0.065400717,-0.959615646,0.431559186,-0.637703215,10,10,1,8,2,8,8,1,3,2,3,8,8,9,5,9,8,2,4,1
608133,608029,3,2,3,1,1,1,1,-0.458467983,-1.663837227,0.797091696,-1.659514823,2.362399641,0.85995315,2.281381944,5,4,5,1,1,1,1,1,10,10,9,2,10,1,1,9,10,10,10,10
608133,608029,3,2,3,1,1,2,1,-0.02704156,-0.424448903,-0.85991608,-0.339357128,0.015820479,0.530734912,-0.382763463,2,4,2,5,6,9,7,2,5,9,3,8,9,4,9,2,5,8,10,1
608133,608081,3,2,4,1,1,2,1,0.708646196,-0.78288844,-0.780876507,-0.294148986,0.610104888,0.372425902,0.489115865,4,6,6,4,5,4,5,1,4,5,3,6,5,4,5,7,4,4,6,3
608133,608081,3,2,4,1,1,1,1,1.404075561,0.256431691,0.510037192,-0.839779945,-0.61618922,-0.304773991,0.508708458,7,8,3,6,4,7,8,1,1,5,2,8,6,7,2,5,3,1,9,9
608133,608081,3,2,4,1,1,1,1,0.852455003,-0.788365412,-0.078731709,-0.212423137,-0.801042893,-0.393420493,-0.534453396,8,8,9,6,8,10,6,2,4,4,2,3,4,5,5,4,4,3,1,1
608133,608081,3,2,4,1,1,2,1,-1.358886584,-0.373212953,-0.057675406,-0.189928613,0.025253867,-0.307324826,0.244058156,1,7,1,10,1,8,3,1,10,8,6,5,8,4,5,1,1,6,8,3
608133,608081,3,2,4,1,1,2,1,1.44311297,0.88427031,0.542730182,0.836309271,-0.087408138,-0.248599945,1.461680095,8,9,1,3,2,10,7,1,9,10,7,6,5,5,4,1,1,5,8,5
608133,608081,3,2,4,1,1,1,1,0.215165898,0.91428019,1.284632321,1.655053969,2.341886111,2.165706947,1.618380301,10,10,8,8,8,5,9,1,9,9,8,8,8,8,8,8,10,5,1,10
608133,608081,3,2,4,1,2,2,1,1.116457947,-0.116756801,1.03558369,0.14705071,-0.408691444,0.321855374,1.392430602,8,6,8,5,3,10,6,3,7,8,6,6,5,5,7,4,5,7,9,7
608133,608081,3,2,4,1,1,1,1,2.487340379,-0.796137572,-0.950731461,-0.591952518,0.852107268,0.528699922,0.84206492,10,1,4,10,2,10,5,1,8,8,6,7,7,4,5,2,4,3,6,6
608133,608081,3,2,4,1,1,1,1,1.176417394,1.525957702,0.511648375,1.55530164,-0.819347733,-1.340643618,-0.738107966,1,10,7,5,4,10,5,1,9,10,6,5,8,10,1,1,1,2,1,1
608133,608081,3,2,4,1,1,2,1,0.502783513,-0.205656287,-0.56767183,-0.147577553,0.018887562,0.770151651,1.227193409,8,6,6,8,3,6,5,1,8,7,5,6,4,6,7,3,3,5,9,8
608124,608019,1,1,5,2,1,1,1,-0.458467983,-0.503648168,-2.206180579,-1.82607026,-0.091789983,0.617765408,1.140205647,8,2,4,2,3,9,3,1,7,8,2,2,3,3,9,3,7,8,6,5
608124,608019,1,1,5,2,1,1,1,-1.769390969,0.904582437,1.08521045,-0.632801497,-1.05621693,1.250256169,0.700014024,9,5,8,1,2,7,9,1,10,9,3,7,4,8,3,4,2,8,9,5
608124,608019,1,1,5,2,1,2,1,0.072302831,-0.185252196,-0.105360383,0.29857461,-0.909258022,-0.053207224,-0.107560148,10,10,1,1,1,1,5,3,10,10,9,10,3,2,5,1,1,6,5,3
608124,608019,1,1,5,2,1,1,-5,-0.396761642,0.727016304,-0.712138132,0.617086247,-0.401203412,0.257766336,-0.523715131,5,10,9,5,10,5,6,1,9,9,8,8,9,7,3,3,3,3,5,2
608124,608019,1,1,5,2,1,2,1,0.215165898,-0.780086577,-0.922506359,-0.609035649,-0.150633316,0.251254752,-0.022348135,7,7,8,5,5,8,7,1,8,8,6,6,5,6,6,5,5,5,5,5
608124,608019,1,1,5,2,1,1,1,-0.458467983,0.290730551,0.463807291,0.092376563,-0.407671127,-1.328029802,-0.544544741,5,4,4,4,2,8,6,2,7,8,6,5,4,6,4,5,3,4,1,5
608124,608019,1,1,5,2,1,2,1,0.442824066,-0.944553294,-0.995335878,-0.282681182,-0.355648391,0.503176271,-0.232483904,5,5,6,6,6,7,5,1,6,7,7,7,7,6,5,3,3,4,5,3
608124,608019,1,1,5,2,1,1,1,-1.625582161,-0.538055445,-0.584716855,-0.447119536,-1.033430538,-1.384140792,-1.393908581,10,5,10,5,5,5,5,1,10,10,2,1,1,8,3,1,1,6,1,1
608124,608019,1,1,5,2,1,1,1,-0.86809892,-0.092755117,-0.080322458,0.199820586,0.751462599,0.835793085,0.082419226,7,7,3,1,1,7,6,2,6,7,2,1,5,2,2,2,5,2,2,1
608124,608019,1,1,5,2,1,1,1,0.035012315,-0.876730149,-1.020396294,-0.510339589,-0.281952395,0.297616916,-0.726325175,5,5,7,5,5,5,6,1,8,8,7,6,5,6,5,5,2,2,2,2
608124,608025,1,1,5,2,1,1,1,0.357155519,1.86269602,1.615702932,2.127294118,2.582637281,2.672793941,2.244664584,10,10,10,1,1,1,10,2,10,10,1,10,1,10,10,1,1,10,10,10
608124,608025,1,1,5,2,1,1,1,-0.191772406,-0.969739022,-1.042117605,-0.587643872,-0.788901958,0.204485774,0.319119496,5,5,5,5,4,5,5,1,6,6,5,5,5,7,5,7,7,7,5,3
608124,608025,1,1,5,2,1,1,1,1.709808547,0.089097553,1.076494844,-0.049926116,-1.033430538,-1.384140792,-1.393908581,5,10,10,5,5,10,10,2,10,10,5,5,5,5,5,1,1,1,1,1
608124,608025,1,1,5,2,1,1,1,0.213346711,1.096802276,1.473001801,1.553205332,0.563477412,0.435564477,0.028708074,10,1,4,3,1,10,7,1,10,10,10,5,5,5,5,5,4,5,4,4
608124,608025,1,1,5,2,1,1,1,0.708646196,1.772390035,0.233315112,1.918693946,-0.599286992,-1.386816964,0.451685721,10,5,6,10,1,7,5,1,1,1,1,1,1,2,10,2,1,1,4,5
608124,608025,1,1,5,2,1,1,1,-1.092191008,-0.166642157,0.008338115,0.736709255,-1.000091047,-1.228408242,-0.816308789,1,3,9,6,2,10,7,2,8,5,2,1,4,5,4,8,5,1,3,4
608124,608025,1,1,5,2,1,1,1,0.359848152,0.737062042,-0.427643756,0.521383243,-0.722405563,-1.111184419,-0.158291688,5,5,10,10,5,8,1,2,8,10,5,8,3,5,3,1,8,5,3,3
608124,608025,1,1,5,2,1,1,1,0.074923171,0.525359803,0.888476312,0.635996673,-0.147297396,-0.905226899,-0.566221743,1,6,10,2,1,8,7,1,9,7,10,1,3,10,2,1,1,5,3,3
608124,608025,1,1,5,2,2,2,1,-0.458467983,-1.272086692,-0.83005589,-0.771949672,0.007769817,-0.465687178,-0.116223277,1,5,9,4,3,3,3,2,3,3,3,3,3,3,3,4,3,3,4,5
608124,608025,1,1,5,2,1,1,1,0.526745719,-0.91239762,-0.622619953,-0.553548897,-0.005260364,0.098355008,-0.500252109,7,7,5,5,6,8,5,1,8,8,5,6,5,5,6,5,5,4,5,6
608124,608070,2,1,4,1,1,2,1,-1.215951224,1.019953799,0.935242325,1.304591313,0.706038257,0.46926275,0.834608921,2,10,10,1,1,1,10,1,8,9,5,2,4,1,10,1,3,3,4,10
